iter	Logloss
606	0.03096138284
607	0.03095736891
608	0.03095443936
609	0.03094820848
610	0.0309474467
611	0.03094386595
612	0.03094276015
613	0.03094005626
614	0.03093860151
615	0.0309374961
616	0.03093501395
617	0.03092774298
618	0.03092404976
619	0.03091901496
620	0.03091316844
621	0.03091052417
622	0.03090697377
623	0.03090117894
624	0.03089779494
625	0.0308951933
626	0.03088574682
627	0.03088467102
628	0.030882927
629	0.03087918411
630	0.03087776704
631	0.03087672551
632	0.0308742851
633	0.03087336535
634	0.03086735614
635	0.03086238407
636	0.03086130238
637	0.03085875553
638	0.03085787778
639	0.03085241273
640	0.03085166731
641	0.03084853805
642	0.03084155391
643	0.03083818446
644	0.03083721071
645	0.03083247594
646	0.03083110502
647	0.03082918521
648	0.03082849634
649	0.03082235012
650	0.03081794106
651	0.03081707668
652	0.03080899782
653	0.03080589398
654	0.03080027359
655	0.03079934698
656	0.03079066061
657	0.03078533876
658	0.03078442412
659	0.03078227271
660	0.03078061137
661	0.03077741846
662	0.03077395334
663	0.03077264496
664	0.0307684966
665	0.03076626869
666	0.03076011769
667	0.03075829268
668	0.03075379963
669	0.03075313904
670	0.03074730441
671	0.03074329798
672	0.03074247531
673	0.03073999209
674	0.0307348149
675	0.03073189249
676	0.03072952091
677	0.03072560247
678	0.03072499838
679	0.03072046172
680	0.03071917841
681	0.0307142614
682	0.03070915064
683	0.03070092743
684	0.0306977442
685	0.03069620497
686	0.03069537104
687	0.03069148995
688	0.03068932735
689	0.0306806152
690	0.0306797604
691	0.03067765137
692	0.03067662267
693	0.03067554101
694	0.03067356738
695	0.03067279148
696	0.03066815005
697	0.03066737053
698	0.03066675208
699	0.03066304013
700	0.03066231164
701	0.03065941163
702	0.0306584781
703	0.0306506816
704	0.03064570647
705	0.03064350451
706	0.03064109064
707	0.03063700305
708	0.03063599498
709	0.03063374179
710	0.03063319492
711	0.0306315547
712	0.03063031374
713	0.03062815657
714	0.03062563222
715	0.0306206039
716	0.03061987411
717	0.03061587361
718	0.0306084846
719	0.03060374198
720	0.03060104944
721	0.03059906558
722	0.03059789584
723	0.03059351178
724	0.03059032904
725	0.03058664142
726	0.03058130752
727	0.03057788886
728	0.03057595744
729	0.03057091775
730	0.03057021913
731	0.03056969471
732	0.03056620101
733	0.03056508102
734	0.03056422662
735	0.03056208429
736	0.03056141134
737	0.03055985962
738	0.03055802678
739	0.03055019739
740	0.03054699915
741	0.03053950895
742	0.0305384441
743	0.03053648567
744	0.03053584859
745	0.03053379763
746	0.03053241862
747	0.03053170782
748	0.03053104556
749	0.03052825634
750	0.03052247238
751	0.03051914867
752	0.0305175026
753	0.03051370201
754	0.03050859946
755	0.03050620381
756	0.03050370593
757	0.03050267662
758	0.0305011909
759	0.03049975902
760	0.03049846
761	0.03049644318
762	0.03049410149
763	0.0304872396
764	0.03048365181
765	0.0304788632
766	0.03047753701
767	0.03047080387
768	0.03046833124
769	0.03046492943
770	0.03046042021
771	0.03045723245
772	0.03045311131
773	0.03045188771
774	0.03044994316
775	0.03044347078
776	0.03043920537
777	0.03043630377
778	0.03043506801
779	0.03043135444
780	0.0304294324
781	0.03042331883
782	0.03042216981
783	0.03041955722
784	0.03041828231
785	0.03041510055
786	0.0304119678
787	0.03040967731
788	0.03040736884
789	0.0304054439
790	0.03040136949
791	0.0304003071
792	0.03039346511
793	0.03039047775
794	0.03038767182
795	0.03038585079
796	0.03038465882
797	0.03038355663
798	0.03037776033
799	0.03037662058
800	0.03037480844
801	0.03037176285
802	0.03036792388
803	0.03036644673
804	0.03036459375
805	0.03036119736
806	0.03035569358
807	0.03034933477
808	0.03034670339
809	0.03034567429
810	0.03034261745
811	0.03033911473
812	0.03033464438
813	0.03032977548
814	0.0303287181
815	0.0303274568
816	0.03032568285
817	0.03032483266
818	0.03032306423
819	0.03032099675
820	0.03031950486
821	0.03031850961
822	0.03031714173
823	0.03031657142
824	0.0303091559
825	0.03030832629
826	0.03030732446
827	0.0303031449
828	0.03029988291
829	0.03029877113
830	0.03029706283
831	0.03029615042
832	0.03029345294
833	0.03029047308
834	0.03028356275
835	0.0302798437
836	0.03027646318
837	0.03026946784
838	0.03026665722
839	0.03026291645
840	0.0302604634
841	0.03025952292
842	0.0302576447
843	0.03025534575
844	0.03025112714
845	0.03024541542
846	0.03024399317
847	0.03024302837
848	0.03024138735
849	0.03023742151
850	0.0302368892
851	0.03023382916
852	0.03023083748
853	0.03022922903
854	0.03022513179
855	0.03022117312
856	0.03021966402
857	0.03021693862
858	0.0302149692
859	0.03021210086
860	0.03020840766
861	0.03020724782
862	0.03020646723
863	0.03020529532
864	0.03020172824
865	0.03020002733
866	0.03019888474
867	0.03019728264
868	0.03019675319
869	0.03019425317
870	0.03019355916
871	0.03018964088
872	0.03018294686
873	0.03018149831
874	0.03018013338
875	0.03017799775
876	0.03017358548
877	0.03016973879
878	0.03015967065
879	0.03015715688
880	0.03015546672
881	0.03015081542
882	0.03014796742
883	0.03014530964
884	0.03014364281
885	0.03014201303
886	0.03013791113
887	0.03013677626
888	0.03013609701
889	0.03013241126
890	0.0301260889
891	0.03012195886
892	0.03012044501
893	0.03011755034
894	0.03011360146
895	0.03011227991
896	0.03011102649
897	0.03010992346
898	0.03010819438
899	0.03010304595
900	0.03009730153
901	0.03009454404
902	0.0300918021
903	0.03009018806
904	0.03008868137
905	0.03008715455
906	0.03008589876
907	0.03008334185
908	0.03007981439
909	0.03007625325
910	0.03007475871
911	0.03007217202
912	0.03007052975
913	0.03006568387
914	0.0300648682
915	0.03006123415
916	0.03005998654
917	0.03005799664
918	0.03005731438
919	0.03005475133
920	0.03005087642
921	0.03004540187
922	0.03004403574
923	0.03004338658
924	0.03004189595
925	0.0300404502
926	0.03003501792
927	0.03003268378
928	0.03003135862
929	0.03002680492
930	0.03002524758
931	0.03002075178
932	0.03001955102
933	0.0300179604
934	0.03001620169
935	0.03001471732
936	0.03001303549
937	0.03001196028
938	0.03001056462
939	0.03000924256
940	0.03000818279
941	0.03000753708
942	0.03000512355
943	0.03000190044
944	0.0299999263
945	0.02999795243
946	0.02999526272
947	0.02999366561
948	0.0299901422
949	0.0299862417
950	0.02998195472
951	0.02998061212
952	0.02997875166
953	0.02997799052
954	0.02997541359
955	0.0299741176
956	0.0299722505
957	0.02997153188
958	0.02996887999
959	0.02996753475
960	0.02996137001
961	0.02996072808
962	0.02995681418
963	0.02995418808
964	0.02995289618
965	0.02995070697
966	0.02994954862
967	0.02994804616
968	0.02994680281
969	0.02994541571
970	0.02994220948
971	0.02994002132
972	0.02993638707
973	0.02993466967
974	0.02993199037
975	0.02993116115
976	0.02992993949
977	0.02992381392
978	0.02992251269
979	0.02992024529
980	0.02991551445
981	0.02991360029
982	0.02991027379
983	0.02990906899
984	0.02990697715
985	0.0299020836
986	0.02990064817
987	0.02989695109
988	0.02989434525
989	0.02989326698
990	0.02989192811
991	0.02989041507
992	0.02988924785
993	0.02988710168
994	0.02988235051
995	0.02988107866
996	0.02987911159
997	0.02987761447
998	0.02987640293
999	0.02987522879
82082
971604364
